SKU,Brand,Product Name,Price,Package Size,Price per unit,Specials,Tag Description,Online Only,Availability,New Product,Ratings,Department,Product URL,Date
78519,carman's,Carman's Chocolate Caramel Aussie Oat Bars,5.0,6 pack,$2.78 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/78519/carman-s-chocolate-caramel-aussie-oat-bars,2021-04-23
361391,pepe saya,Pepe Saya Butter Salted,,225g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/361391/pepe-saya-butter-salted,2021-04-23
84400,grove juice,Grove Juice Fresh Orange Juice,,2l,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/84400/grove-juice-fresh-orange-juice,2021-04-23
29185,chapmans,Chapmans Fritz Roll Beef,,500g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/29185/chapmans-fritz-roll-beef,2021-04-23
91146,wiltshire,Wiltshire Staysharp Multi Purpose Knife 15cm,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/91146/wiltshire-staysharp-multi-purpose-knife-15cm,2021-04-23
105245,korbond,Korbond Sewing Kit Box,3.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/105245/korbond-sewing-kit-box,2021-04-23
205497,betty crocker,Betty Crocker Cinnamon Crumble Muffin Mix,5.2,500g,$1.04 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/205497/betty-crocker-cinnamon-crumble-muffin-mix,2021-04-23
117546,tempus two,Tempus Two Gruner Veltliner,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/117546/tempus-two-gruner-veltliner,2021-04-23
119304,mcobeauty,Mcobeauty The Beauty Edit Skinny Scrunchies,,5 pack,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/119304/mcobeauty-the-beauty-edit-skinny-scrunchies,2021-04-23
308872,vegemite,Vegemite Spread,5.0,280g,$1.79 / 100G,,,,Available,,0,"['Pantry', 'Lunch Box']",https://www.woolworths.com.au/shop/productdetails/308872/vegemite-spread,2021-04-23
118614,masterfoods,Masterfoods Sweet Plum Marinade,2.5,375g,$0.67 / 100G,,Range was $3.39 24/10/16,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/118614/masterfoods-sweet-plum-marinade,2021-04-23
989818,crafters union,Crafters Union Spritzers Sparkling White Wine With Lemon And Botanicals,,250ml x4 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/989818/crafters-union-spritzers-sparkling-white-wine-with-lemon-and-botanicals,2021-04-23
591358,lipton,Lipton Quality Black Tea,2.2,25 pack,$0.09 / 1EA,,,,Available,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/591358/lipton-quality-black-tea,2021-04-23
86483,blackmores,Blackmores Vitamin C & Elderberry Gummies,25.0,120 pack,$20.83 / 100EA,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/86483/blackmores-vitamin-c-elderberry-gummies,2021-04-23
904232,,Heathcote Shiraz Mail Coach,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/904232/heathcote-shiraz-mail-coach,2021-04-23
79124,sanitarium,Sanitarium Up&go Liquid Breakfast No Added Sugar Vanilla Ice,4.95,250ml x3 pack,$6.60 / 1L,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/79124/sanitarium-up-go-liquid-breakfast-no-added-sugar-vanilla-ice,2021-04-23
108069,bonds,Bonds Ladies Cottontails Full Brief Modern Size 16,20.0,2 pack,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/108069/bonds-ladies-cottontails-full-brief-modern-size-16,2021-04-23
811362,fzone,Fzone Mobile Prepaid Bundle,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/811362/fzone-mobile-prepaid-bundle,2021-04-23
771561,wild turkey,Wild Turkey Bourbon Cola Rare 8%,,320ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/771561/wild-turkey-bourbon-cola-rare-8-,2021-04-23
152457,john frieda,John Frieda Frizz Ease Dream Curls Conditioner,,250ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/152457/john-frieda-frizz-ease-dream-curls-conditioner,2021-04-23
559220,mud,Mud Eyeshadow Palette Smokey Charcoal,,5g,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/559220/mud-eyeshadow-palette-smokey-charcoal,2021-04-23
876588,,The Ethereal One Grenache,21.0,750ml,,,2 for $30.00,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/876588/the-ethereal-one-grenache,2021-04-23
77551,anusol,Anusol Haemorrhoidal Ointment,9.4,50g,$18.80 / 100G,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/77551/anusol-haemorrhoidal-ointment,2021-04-23
14249,spencers,Spencers Cumin Pappadums,,113g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/14249/spencers-cumin-pappadums,2021-04-23
687655,eiko,Eiko Vodka,63.0,700ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/687655/eiko-vodka,2021-04-23
67416,mogu mogu,Mogu Mogu Peach Drink,,320ml,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/67416/mogu-mogu-peach-drink,2021-04-23
7071,yates,Yates Zucchini Blackjack Seeds,,2 g,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/7071/yates-zucchini-blackjack-seeds,2021-04-23
938216,eastcoast,Eastcoast Orange Juice Pulp Free,5.5,2l,$2.75 / 1L,,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/938216/eastcoast-orange-juice-pulp-free,2021-04-23
118172,woolworths,Woolworths Party Pack Mud Cake Slices,,24 pack,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/118172/woolworths-party-pack-mud-cake-slices,2021-04-23
30055,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/30055/champion-tobacco-roll-your-own-ruby,2021-04-23
48070,cracker barrel,Cracker Barrel Block Extra Sharp,6.6,250g,$26.40 / 1KG,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/48070/cracker-barrel-block-extra-sharp,2021-04-23
884312,vinos for chinos,Vinos For Chinos Grenache Barossa,19.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/884312/vinos-for-chinos-grenache-barossa,2021-04-23
450822,leggos,Leggos Pasta Sauce Napoletana,3.0,500g,$0.60 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/450822/leggos-pasta-sauce-napoletana,2021-04-23
705113,mr chen's,Mr Chen's Steam Selection,7.5,240g,$3.13 / 100G,,,,Available,,4.66666666666667,['Freezer'],https://www.woolworths.com.au/shop/productdetails/705113/mr-chen-s-steam-selection,2021-04-23
104409,primo,Primo Duos Mild Twiggy Bites & Cheddar Cheese,4.0,50g,$80.00 / 1KG,,2 for $6.00 $60.00/1KG,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/104409/primo-duos-mild-twiggy-bites-cheddar-cheese,2021-04-23
56698,pureharvest,Pureharvest Rice Malt Syrup,3.8,500g,$0.76 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/56698/pureharvest-rice-malt-syrup,2021-04-23
125112,st hallett,St Hallett Faith Shiraz,24.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/125112/st-hallett-faith-shiraz,2021-04-23
72459,breville,Breville 2 Slice Sandwich Maker,49.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/72459/breville-2-slice-sandwich-maker,2021-04-23
69146,glad,Glad Resealable Medium Storage Bags,3.3,15 pack,$0.22 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/69146/glad-resealable-medium-storage-bags,2021-04-23
24993,podravka,Podravka European Foods Semolina Dumplings Soup,2.25,58g,$3.88 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/24993/podravka-european-foods-semolina-dumplings-soup,2021-04-23
63027,calidad,Calidad Canon 680 Black Xxl,28.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/63027/calidad-canon-680-black-xxl,2021-04-23
99183,for him,For Him Low Cut Sport Socks Black Size 6-10,10.0,5 pack,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/99183/for-him-low-cut-sport-socks-black-size-6-10,2021-04-23
814012,pure peninsula,Pure Peninsula Honey Yellow Box,,250g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/814012/pure-peninsula-honey-yellow-box,2021-04-23
279814,hoyt's,Hoyt's Pickling Dried Spices,2.11,35g,$0.60 / 10G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/279814/hoyt-s-pickling-dried-spices,2021-04-23
88341,swisse,Swisse Ultiboost Daily Immune Support Tablets,10.0,60 pack,$16.67 / 100EA,Specials,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/88341/swisse-ultiboost-daily-immune-support-tablets,2021-04-23
779549,river port,River Port Creamy Soda Bottle,,1.25l,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/779549/river-port-creamy-soda-bottle,2021-04-23
827952,evamay,Evamay Tampons Regular,2.25,20 pack,$0.11 / 1EA,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/827952/evamay-tampons-regular,2021-04-23
7516,just for men,Just For Men Hair Colour Dark Brown,12.0,100g,$12.00 / 100G,Specials,,,Available,,4.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/7516/just-for-men-hair-colour-dark-brown,2021-04-23
306286,king island,King Island Smoke Stokes Cheddar Cheese,,per kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli', 'Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/306286/king-island-smoke-stokes-cheddar-cheese,2021-04-23
409459,adesso,Adesso Mini Chopper,16.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/409459/adesso-mini-chopper,2021-04-23
141981,betty crocker,Betty Crocker Gooey Salted Caramel Brownie Mix,5.2,430g,$1.21 / 100G,,,,Available,New,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/141981/betty-crocker-gooey-salted-caramel-brownie-mix,2021-04-23
901264,margan,Margan Shiraz Hunter Valley,26.0,750ml bottle,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/901264/margan-shiraz-hunter-valley,2021-04-23
147946,liddells,Liddells Lactose Free Spreadable Salted Butter Blend,4.5,250g,$1.80 / 100G,,,,Available,New,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/147946/liddells-lactose-free-spreadable-salted-butter-blend,2021-04-23
117833,arnott's,Arnott's Tim Tam Chewy Caramel,4.0,175g,$2.29 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/117833/arnott-s-tim-tam-chewy-caramel,2021-04-23
94635,hoyt's,Hoyt's Coriander Ground,1.6,25g,$0.64 / 10G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/94635/hoyt-s-coriander-ground,2021-04-23
766486,gillette,Gillette Fusion Proglide Power Shaving Blade Refill,,8 pack,,,,,Unavailable,,3.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/766486/gillette-fusion-proglide-power-shaving-blade-refill,2021-04-23
676576,hart & soul,Hart & Soul All Natural Pho Soup Cup,1.8,100g,$1.80 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/676576/hart-soul-all-natural-pho-soup-cup,2021-04-23
708253,bonds,Bonds Newbies Coverall,10.8,each,,Specials,,,Available,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/708253/bonds-newbies-coverall,2021-04-23
229229,pandaroo,Pandaroo Japanese Sushi Bamboo Mat 24cm,2.2,1pk,,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/229229/pandaroo-japanese-sushi-bamboo-mat-24cm,2021-04-23
905583,isabel estate,Isabel Estate Pinot Gris,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/905583/isabel-estate-pinot-gris,2021-04-23
629635,kopparberg,Kopparberg Hard Pear Cider,,440ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/629635/kopparberg-hard-pear-cider,2021-04-23
988507,james squire,James Squire Broken Shackles Lager,61.0,4x6x345ml,,,1 for $49.00,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/988507/james-squire-broken-shackles-lager,2021-04-23
948495,gourmet garden,Gourmet Garden Paste Chilli Hot,,80g,,,,,Unavailable,,0,"['Fruit & Veg', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/948495/gourmet-garden-paste-chilli-hot,2021-04-23
295136,smiling fish,Smiling Fish Sardines In Tomato Sauce,1.25,155g,$0.81 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/295136/smiling-fish-sardines-in-tomato-sauce,2021-04-23
112090,tempt,Tempt Apple 25% Fruit Drinks,,3l,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/112090/tempt-apple-25-fruit-drinks,2021-04-23
900579,yalumba,Yalumba Y Series Riesling,13.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/900579/yalumba-y-series-riesling,2021-04-23
907625,yellowglen,Yellowglen Colours Sparkling Yellow 65 Non Vintage,11.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/907625/yellowglen-colours-sparkling-yellow-65-non-vintage,2021-04-23
247304,spc,Spc Baked Beans Ham Sauce,5.0,4x220g,$0.57 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/247304/spc-baked-beans-ham-sauce,2021-04-23
738953,allure by tempo,Allure By Tempo Vanilla Yoghurt,,200g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/738953/allure-by-tempo-vanilla-yoghurt,2021-04-23
114995,,Dragonfruit Red,,each,,,,,Unavailable,,0,['Fruit & Veg'],https://www.woolworths.com.au/shop/productdetails/114995/dragonfruit-red,2021-04-23
229400,obento,Obento Japanese Rice Wine Vinegar,2.3,250ml,$0.92 / 100ML,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/229400/obento-japanese-rice-wine-vinegar,2021-04-23
116919,no nasties,No Nasties Sugar Free-zies Marvel's Avengers Fruity Sour Flavours,3.5,60ml x15 pack,$0.39 / 100ML,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/116919/no-nasties-sugar-free-zies-marvel-s-avengers-fruity-sour-flavours,2021-04-23
83249,dollar sweets,Dollar Sweets Tutti Frutti Sprinkles,5.0,110g,$4.55 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/83249/dollar-sweets-tutti-frutti-sprinkles,2021-04-23
766324,earthwise,Earthwise Bubble Bath,8.0,275ml,$2.91 / 100ML,,,,Available,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/766324/earthwise-bubble-bath,2021-04-23
52874,the detangler,The Detangler Coconut Scented Detangler,12.0,each,,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/52874/the-detangler-coconut-scented-detangler,2021-04-23
140969,dove,Dove Triple Moisturising Body Wash,4.0,500ml,$0.80 / 100ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/140969/dove-triple-moisturising-body-wash,2021-04-23
686703,nuk,Nuk Disney Red Pp Bottle With Orthodontic Teat 300ml,,each,,,,,Unavailable,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/686703/nuk-disney-red-pp-bottle-with-orthodontic-teat-300ml,2021-04-23
62952,jack daniel's,Jack Daniel's Whiskey & Cola,,375ml x4 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/62952/jack-daniel-s-whiskey-cola,2021-04-23
581143,nando's,Nando's Peri Peri Salt,4.0,50g,$0.80 / 10G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/581143/nando-s-peri-peri-salt,2021-04-23
105165,garnier,Garnier Skinactive Nutri Bomb Milky Tissue Mask Coconut,3.55,each,$3.55 / 1EA,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/105165/garnier-skinactive-nutri-bomb-milky-tissue-mask-coconut,2021-04-23
11231,coldstream,Coldstream Hills Chardonnay,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/11231/coldstream-hills-chardonnay,2021-04-23
661182,excellent,Excellent Rice Stick Special Bihon,,454g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/661182/excellent-rice-stick-special-bihon,2021-04-23
65857,qiushi,Qiushi Hot Pot Egg Noodle,2.5,300g,$0.83 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/65857/qiushi-hot-pot-egg-noodle,2021-04-23
433688,hendrick's,Hendrick's Gin 350ml,44.0,350ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/433688/hendrick-s-gin-350ml,2021-04-23
863729,finish,Finish Max In 1 Dishwashing Gel,,650ml,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/863729/finish-max-in-1-dishwashing-gel,2021-04-23
411280,jase's kitchen,Jase's Kitchen Frozen Pizza Base Gluten Free,8.0,2 pack,$2.11 / 100G,,,,Available,,4.83333333333333,['Freezer'],https://www.woolworths.com.au/shop/productdetails/411280/jase-s-kitchen-frozen-pizza-base-gluten-free,2021-04-23
264095,dollar sweets,Dollar Sweets Choclettes,2.0,150g,$1.33 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/264095/dollar-sweets-choclettes,2021-04-23
97916,keep it cleaner,Keep It Cleaner Plant Based Protein Powder Natural Flavour,30.0,375g,$8.00 / 100G,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/97916/keep-it-cleaner-plant-based-protein-powder-natural-flavour,2021-04-23
108393,korbond,Korbond Whiz Pop Bang Happy Birthday Glasses,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/108393/korbond-whiz-pop-bang-happy-birthday-glasses,2021-04-23
118147,schwarzkopf,Schwarzkopf Live Colour Chocolate,14.0,75ml,$18.67 / 100ML,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/118147/schwarzkopf-live-colour-chocolate,2021-04-23
211318,sirena,Sirena Tuna In Oil With Lemon Pepper,2.7,95g,$28.42 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/211318/sirena-tuna-in-oil-with-lemon-pepper,2021-04-23
147334,oral-b,Oral-b Sensitivity & Gum Extra Fresh Breath Toothpaste Soft Mint,8.0,90g,$8.89 / 100G,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/147334/oral-b-sensitivity-gum-extra-fresh-breath-toothpaste-soft-mint,2021-04-23
272264,vitapet,Vitapet Treatment Water Ager,5.15,125ml,$4.12 / 100ML,,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/272264/vitapet-treatment-water-ager,2021-04-23
